date,adj_close,close,high,low,open,volume,ticker
2019-03-08,247.56053161621094,274.4599914550781,274.6499938964844,272.4200134277344,272.94000244140625,85795800,SPY
2019-03-11,251.1504364013672,278.44000244140625,278.6199951171875,275.2300109863281,275.260009765625,65098900,SPY
2019-03-12,252.0974578857422,279.489990234375,280.07000732421875,278.8500061035156,279.05999755859375,79667500,SPY
2019-03-13,253.76617431640625,281.3399963378906,282.3800048828125,280.29998779296875,280.4800109863281,80639200,SPY
2019-03-14,253.60382080078125,281.1600036621094,281.8399963378906,280.6700134277344,281.3699951171875,67518400,SPY
2019-03-15,254.85679626464844,281.30999755859375,282.2099914550781,280.3299865722656,280.5400085449219,81309000,SPY
2019-03-18,255.7808837890625,282.3299865722656,282.6600036621094,281.29998779296875,281.54998779296875,62199800,SPY
2019-03-19,255.8442840576172,282.3999938964844,284.3599853515625,281.4100036621094,283.510009765625,90268100,SPY
2019-03-20,255.07424926757812,281.54998779296875,283.5,280.32000732421875,282.1600036621094,84609200,SPY
2019-03-21,257.9552001953125,284.7300109863281,285.17999267578125,280.5899963378906,280.6400146484375,79550400,SPY
2019-03-22,252.9905548095703,279.25,283.79998779296875,279.17999267578125,283.2200012207031,122659300,SPY
2019-03-25,252.80029296875,279.0400085449219,280.19000244140625,277.6400146484375,278.8699951171875,85575200,SPY
2019-03-26,254.68470764160156,281.1199951171875,282.17999267578125,279.55999755859375,280.989990234375,68125900,SPY
2019-03-27,253.3529815673828,279.6499938964844,281.760009765625,277.92999267578125,281.1099853515625,72224700,SPY
2019-03-28,254.31320190429688,280.7099914550781,281.2099914550781,279.07000732421875,280.3500061035156,56238500,SPY
2019-03-29,255.9168243408203,282.4800109863281,282.8399963378906,281.1400146484375,282.3900146484375,82186800,SPY
2019-04-01,258.9517822265625,285.8299865722656,286.1600036621094,284.3999938964844,284.70001220703125,77617900,SPY
2019-04-02,259.0785827636719,285.9700012207031,286.2300109863281,285.0899963378906,286.0400085449219,40070400,SPY
2019-04-03,259.48626708984375,286.4200134277344,287.760009765625,285.75,287.32000732421875,68243200,SPY
2019-04-04,260.1748046875,287.17999267578125,287.4599914550781,286.010009765625,286.7799987792969,48997500,SPY
2019-04-05,261.43408203125,288.57000732421875,288.6300048828125,287.6000061035156,287.9200134277344,58621700,SPY
2019-04-08,261.6334228515625,288.7900085449219,288.9100036621094,287.3699951171875,288.1000061035156,53566300,SPY
2019-04-09,260.2925720214844,287.30999755859375,288.0799865722656,286.70001220703125,287.7200012207031,66142300,SPY
2019-04-10,261.18048095703125,288.2900085449219,288.3900146484375,287.30999755859375,287.7699890136719,52601500,SPY
2019-04-11,261.1079406738281,288.2099914550781,288.8399963378906,287.5799865722656,288.8299865722656,55093100,SPY
2019-04-12,262.87457275390625,290.1600036621094,290.4700012207031,288.260009765625,290.0,69727800,SPY
2019-04-15,262.7024230957031,289.9700012207031,290.3500061035156,289.0799865722656,290.239990234375,49596700,SPY
2019-04-16,262.87457275390625,290.1600036621094,291.010009765625,289.5,290.95001220703125,52153200,SPY
2019-04-17,262.2314147949219,289.45001220703125,291.42999267578125,288.989990234375,291.3999938964844,58268300,SPY
2019-04-18,262.74774169921875,290.0199890136719,290.32000732421875,288.6600036621094,290.1000061035156,68708500,SPY
2019-04-22,262.9742126464844,290.2699890136719,290.44000244140625,289.07000732421875,289.1700134277344,40160100,SPY
2019-04-23,265.3387756347656,292.8800048828125,293.1400146484375,290.4200134277344,290.67999267578125,52246600,SPY
2019-04-24,264.7500305175781,292.2300109863281,293.1600036621094,292.07000732421875,292.7900085449219,50392900,SPY
2019-04-25,264.5868835449219,292.04998779296875,292.7799987792969,290.7300109863281,292.1199951171875,57770900,SPY
2019-04-26,265.8189697265625,293.4100036621094,293.489990234375,291.239990234375,292.1000061035156,50916400,SPY
2019-04-29,266.2356872558594,293.8699951171875,294.45001220703125,293.4100036621094,293.510009765625,57197700,SPY
2019-04-30,266.37164306640625,294.0199890136719,294.3399963378906,291.9200134277344,293.489990234375,81111700,SPY
2019-05-01,264.36944580078125,291.80999755859375,294.95001220703125,291.79998779296875,294.7200012207031,71671900,SPY
2019-05-02,263.79864501953125,291.17999267578125,292.70001220703125,289.5199890136719,291.67999267578125,65030200,SPY
2019-05-03,266.38067626953125,294.0299987792969,294.3399963378906,291.29998779296875,292.82000732421875,56543700,SPY
2019-05-06,265.2845458984375,292.82000732421875,293.30999755859375,288.8999938964844,289.25,107198100,SPY
2019-05-07,260.8542175292969,287.92999267578125,290.80999755859375,285.80999755859375,290.1499938964844,144729900,SPY
2019-05-08,260.4919128417969,287.5299987792969,289.42999267578125,286.8699951171875,287.5299987792969,91568300,SPY
2019-05-09,259.7037048339844,286.6600036621094,287.3299865722656,283.29998779296875,285.2300109863281,103471100,SPY
2019-05-10,261.00830078125,288.1000061035156,288.94000244140625,282.29998779296875,285.6199951171875,112429300,SPY
2019-05-13,254.4490966796875,280.8599853515625,283.489990234375,279.92999267578125,282.4200134277344,127290500,SPY
2019-05-14,256.7502746582031,283.3999938964844,285.1000061035156,281.8500061035156,281.989990234375,77003200,SPY
2019-05-15,258.254150390625,285.05999755859375,285.7699890136719,281.3599853515625,281.5899963378906,73956400,SPY
2019-05-16,260.6458740234375,287.70001220703125,289.2099914550781,285.760009765625,285.8399963378906,76749600,SPY
2019-05-17,258.9608459472656,285.8399963378906,288.6000061035156,285.1199951171875,285.1400146484375,100353000,SPY
2019-05-20,257.2485656738281,283.95001220703125,285.9599914550781,283.1199951171875,284.05999755859375,62877600,SPY
2019-05-21,259.56781005859375,286.510009765625,286.92999267578125,285.54998779296875,285.8299865722656,46847100,SPY
2019-05-22,258.7705078125,285.6300048828125,286.69000244140625,285.1000061035156,285.45001220703125,49482500,SPY
2019-05-23,255.60874938964844,282.1400146484375,283.2099914550781,280.57000732421875,283.1600036621094,98733800,SPY
2019-05-24,256.1885681152344,282.7799987792969,284.20001220703125,282.0899963378906,283.739990234375,55268100,SPY
2019-05-28,253.80587768554688,280.1499938964844,284.1499938964844,280.1300048828125,283.0899963378906,70029400,SPY
2019-05-29,252.10263061523438,278.2699890136719,279.3599853515625,276.7099914550781,278.9100036621094,104972900,SPY
2019-05-30,252.79124450683594,279.0299987792969,280.0400085449219,277.80999755859375,279.1099853515625,62523800,SPY
2019-05-31,249.38479614257812,275.2699890136719,277.1199951171875,275.239990234375,276.20001220703125,86862800,SPY
2019-06-03,248.7506103515625,274.57000732421875,276.54998779296875,273.0899963378906,275.30999755859375,96428000,SPY
2019-06-04,254.15016174316406,280.5299987792969,280.67999267578125,276.6199951171875,277.1199951171875,77231900,SPY
2019-06-05,256.35162353515625,282.9599914550781,282.989990234375,280.32000732421875,282.3299865722656,71169700,SPY
2019-06-06,258.0186462402344,284.79998779296875,285.54998779296875,282.57000732421875,283.2900085449219,69430400,SPY
2019-06-07,260.6006774902344,287.6499938964844,288.8500061035156,285.739990234375,285.92999267578125,74272200,SPY
2019-06-10,261.7965087890625,288.9700012207031,290.82000732421875,288.8699951171875,289.3699951171875,60799100,SPY
2019-06-11,261.7330322265625,288.8999938964844,291.3999938964844,288.17999267578125,290.989990234375,58641300,SPY
2019-06-12,261.2711181640625,288.3900146484375,289.260009765625,287.82000732421875,288.6400146484375,47096300,SPY
2019-06-13,262.3490905761719,289.5799865722656,289.9800109863281,288.6199951171875,289.3999938964844,48945200,SPY
2019-06-14,262.0592346191406,289.260009765625,289.92999267578125,288.4100036621094,289.260009765625,52324700,SPY
2019-06-17,262.15887451171875,289.3699951171875,290.2200012207031,289.17999267578125,289.5199890136719,39205700,SPY
2019-06-18,264.90399169921875,292.3999938964844,293.57000732421875,290.989990234375,291.3900146484375,85434800,SPY
2019-06-19,265.5018310546875,293.05999755859375,293.6499938964844,291.4700012207031,292.54998779296875,78674400,SPY
2019-06-20,268.0385437011719,295.8599853515625,296.30999755859375,293.1300048828125,296.0400085449219,116570000,SPY
2019-06-21,267.64898681640625,294.0,295.5199890136719,293.760009765625,294.1300048828125,83309500,SPY
2019-06-24,267.32122802734375,293.6400146484375,294.5799865722656,293.4700012207031,294.2300109863281,47582700,SPY
2019-06-25,264.6993408203125,290.760009765625,293.7300109863281,290.6400146484375,293.70001220703125,82028700,SPY
2019-06-26,264.43536376953125,290.4700012207031,292.30999755859375,290.3500061035156,291.75,51584900,SPY
2019-06-27,265.373046875,291.5,292.05999755859375,290.8900146484375,291.30999755859375,40355200,SPY
2019-06-28,266.7385559082031,293.0,293.54998779296875,292.010009765625,292.5799865722656,59350900,SPY
2019-07-01,269.16015625,295.6600036621094,296.9200134277344,294.3299865722656,296.67999267578125,78705600,SPY
2019-07-02,269.86114501953125,296.42999267578125,296.489990234375,294.67999267578125,295.6099853515625,61504500,SPY
2019-07-03,272.01873779296875,298.79998779296875,298.82000732421875,297.0199890136719,297.17999267578125,40898900,SPY
2019-07-05,271.7091369628906,298.4599914550781,298.6400146484375,296.010009765625,297.44000244140625,51677300,SPY
2019-07-08,270.2161865234375,296.82000732421875,298.260009765625,296.2200012207031,297.010009765625,45841800,SPY
2019-07-09,270.55303955078125,297.19000244140625,297.5199890136719,295.4800109863281,295.5400085449219,41101300,SPY
2019-07-10,271.8457946777344,298.6099853515625,299.6600036621094,297.7799987792969,298.3699951171875,58448500,SPY
2019-07-11,272.4830017089844,299.30999755859375,299.5799865722656,298.20001220703125,299.32000732421875,50826100,SPY
2019-07-12,273.7029724121094,300.6499938964844,300.7300109863281,299.510009765625,299.8500061035156,40326000,SPY
2019-07-15,273.7939147949219,300.75,301.1300048828125,300.19000244140625,301.1300048828125,33900000,SPY
2019-07-16,272.9108581542969,299.7799987792969,300.8800048828125,299.44000244140625,300.6499938964844,36650100,SPY
2019-07-17,271.0536804199219,297.739990234375,299.92999267578125,297.739990234375,299.75,36036300,SPY
2019-07-18,272.0459899902344,298.8299865722656,299.25,296.70001220703125,297.19000244140625,51392600,SPY
2019-07-19,270.5348815917969,297.1700134277344,300.07000732421875,296.9800109863281,300.0400085449219,58678600,SPY
2019-07-22,271.1994323730469,297.8999938964844,298.5,297.0400085449219,297.6099853515625,43638100,SPY
2019-07-23,273.13848876953125,300.0299987792969,300.0299987792969,298.2200012207031,299.1400146484375,44564500,SPY
2019-07-24,274.4220886230469,301.44000244140625,301.44000244140625,299.0899963378906,299.19000244140625,47213200,SPY
2019-07-25,273.11114501953125,300.0,301.0,299.1099853515625,300.94000244140625,55394100,SPY
2019-07-26,274.9410095214844,302.010009765625,302.2300109863281,300.6199951171875,300.760009765625,45084100,SPY
2019-07-29,274.4403381347656,301.4599914550781,302.010009765625,300.8500061035156,301.8800048828125,38126500,SPY
2019-07-30,273.7666015625,300.7200012207031,301.1700134277344,299.489990234375,299.9100036621094,45849000,SPY
2019-07-31,270.771484375,297.42999267578125,301.20001220703125,295.20001220703125,300.989990234375,104245200,SPY
2019-08-01,268.41363525390625,294.8399963378906,300.8699951171875,293.9599914550781,297.6000061035156,142646600,SPY
2019-08-02,266.3926086425781,292.6199951171875,294.1199951171875,290.8999938964844,293.8500061035156,116749700,SPY
2019-08-05,258.3813171386719,283.82000732421875,288.2099914550781,281.7200012207031,288.0899963378906,178745400,SPY
2019-08-06,262.00469970703125,287.79998779296875,288.0400085449219,284.2799987792969,285.9100036621094,120711700,SPY
2019-08-07,262.159423828125,287.9700012207031,288.82000732421875,282.0400085449219,284.3999938964844,140572300,SPY
2019-08-08,267.30303955078125,293.6199951171875,293.6199951171875,289.010009765625,289.6199951171875,87713900,SPY
2019-08-09,265.48223876953125,291.6199951171875,293.239990234375,289.6499938964844,292.5799865722656,93730000,SPY
2019-08-12,262.25048828125,288.07000732421875,291.6099853515625,287.0199890136719,289.9599914550781,65527600,SPY
2019-08-13,266.3288879394531,292.54998779296875,294.1499938964844,287.3599853515625,287.739990234375,94299800,SPY
2019-08-14,258.4541931152344,283.8999938964844,288.739990234375,283.760009765625,288.07000732421875,135622100,SPY
2019-08-15,259.1369323730469,284.6499938964844,285.6400146484375,282.3900146484375,284.8800048828125,99556600,SPY
2019-08-16,262.9604797363281,288.8500061035156,289.3299865722656,284.7099914550781,286.4800109863281,83018300,SPY
2019-08-19,266.128662109375,292.3299865722656,293.0799865722656,291.44000244140625,292.19000244140625,53571800,SPY
2019-08-20,264.0893859863281,290.0899963378906,292.3599853515625,289.95001220703125,291.7699890136719,51596400,SPY
2019-08-21,266.2379150390625,292.45001220703125,292.8599853515625,291.7200012207031,292.4800109863281,49524700,SPY
2019-08-22,266.15594482421875,292.3599853515625,293.92999267578125,290.3999938964844,293.2300109863281,51666400,SPY
2019-08-23,259.31903076171875,284.8500061035156,292.760009765625,283.4700012207031,290.9200134277344,149161500,SPY
2019-08-26,262.1866760253906,288.0,288.0,285.5799865722656,287.2699890136719,72423800,SPY
2019-08-27,261.1581115722656,286.8699951171875,289.95001220703125,286.0299987792969,289.5400085449219,66668900,SPY
2019-08-28,262.9969177246094,288.8900146484375,289.07000732421875,285.25,286.1400146484375,59696700,SPY
2019-08-29,266.3561706542969,292.5799865722656,293.1600036621094,290.6099853515625,291.7200012207031,57899400,SPY
2019-08-30,266.2379150390625,292.45001220703125,294.239990234375,291.4200134277344,294.2200012207031,62901200,SPY
2019-09-03,264.68115234375,290.739990234375,291.5799865722656,289.2699890136719,290.57000732421875,69101400,SPY
2019-09-04,267.6854248046875,294.0400085449219,294.05999755859375,292.30999755859375,293.1400146484375,46887300,SPY
2019-09-05,271.1266174316406,297.82000732421875,298.8299865722656,294.0,296.7900085449219,83258100,SPY
2019-09-06,271.3359680175781,298.04998779296875,298.760009765625,297.4200134277344,298.1700134277344,49584300,SPY
2019-09-09,271.4725646972656,298.20001220703125,299.239990234375,297.1600036621094,299.1400146484375,51260300,SPY
2019-09-10,271.4087829589844,298.1300048828125,298.20001220703125,295.9700012207031,297.3599853515625,57947100,SPY
2019-09-11,273.3387756347656,300.25,300.3399963378906,297.75,298.4700012207031,68821100,SPY
2019-09-12,274.28558349609375,301.2900085449219,302.4599914550781,300.4100036621094,301.25,72908700,SPY
2019-09-13,274.1034851074219,301.0899963378906,302.1700134277344,300.67999267578125,301.7799987792969,62104800,SPY
2019-09-16,273.25677490234375,300.1600036621094,301.1400146484375,299.45001220703125,299.8399963378906,58191200,SPY
2019-09-17,273.9486999511719,300.9200134277344,301.0199890136719,299.75,299.94000244140625,41475500,SPY
2019-09-18,274.112548828125,301.1000061035156,301.2200012207031,298.239990234375,300.489990234375,73375800,SPY
2019-09-19,274.09442138671875,301.0799865722656,302.6300048828125,300.7099914550781,301.5299987792969,76560500,SPY
2019-09-20,272.79925537109375,298.2799987792969,300.6700134277344,297.4100036621094,300.3599853515625,89565000,SPY
2019-09-23,272.7353210449219,298.2099914550781,299.0,297.2699890136719,297.54998779296875,43476800,SPY
2019-09-24,270.5951843261719,295.8699951171875,299.8399963378906,294.80999755859375,299.4100036621094,94869400,SPY
2019-09-25,272.19573974609375,297.6199951171875,298.1099853515625,294.3299865722656,295.9599914550781,71854000,SPY
2019-09-26,271.6286315917969,297.0,297.8599853515625,295.45001220703125,297.6300048828125,56179700,SPY
2019-09-27,270.16534423828125,295.3999938964844,297.95001220703125,293.69000244140625,297.8299865722656,84746600,SPY
2019-09-30,271.4183349609375,296.7699890136719,297.54998779296875,295.9200134277344,295.9700012207031,51662400,SPY
2019-10-01,268.18994140625,293.239990234375,298.4599914550781,293.0,297.739990234375,88242400,SPY
2019-10-02,263.452392578125,288.05999755859375,291.510009765625,286.6400146484375,291.5,122539500,SPY
2019-10-03,265.6108093261719,290.4200134277344,290.45001220703125,284.82000732421875,287.80999755859375,85278800,SPY
2019-10-04,269.205078125,294.3500061035156,294.6300048828125,291.0799865722656,291.1400146484375,65091200,SPY
2019-10-07,268.0435791015625,293.0799865722656,295.260009765625,292.7699890136719,293.4700012207031,59610500,SPY
2019-10-08,263.88214111328125,288.5299987792969,291.8500061035156,288.489990234375,291.0400085449219,95708100,SPY
2019-10-09,266.3881530761719,291.2699890136719,292.29998779296875,290.05999755859375,290.75,62359400,SPY
2019-10-10,268.18994140625,293.239990234375,294.2099914550781,291.0,291.17999267578125,55296300,SPY
2019-10-11,270.97015380859375,296.2799987792969,298.739990234375,296.1400146484375,296.2699890136719,98720400,SPY
2019-10-14,270.6683349609375,295.95001220703125,296.6700134277344,295.57000732421875,295.92999267578125,40394800,SPY
2019-10-15,273.34808349609375,298.8800048828125,299.70001220703125,296.9700012207031,297.1000061035156,46754500,SPY
2019-10-16,272.9090576171875,298.3999938964844,299.1600036621094,297.9200134277344,298.3699951171875,48928200,SPY
2019-10-17,273.71392822265625,299.2799987792969,300.239990234375,298.5199890136719,299.67999267578125,45736600,SPY
2019-10-18,272.5158386230469,297.9700012207031,299.3999938964844,297.0299987792969,298.69000244140625,64304000,SPY
2019-10-21,274.3631896972656,299.989990234375,300.2099914550781,298.94000244140625,299.4200134277344,39048600,SPY
2019-10-22,273.4670104980469,299.010009765625,300.8999938964844,298.9100036621094,300.5799865722656,48594700,SPY
2019-10-23,274.2626647949219,299.8800048828125,299.94000244140625,298.5,298.7300109863281,34352200,SPY
2019-10-24,274.7107849121094,300.3699951171875,301.07000732421875,299.4599914550781,300.9100036621094,35453100,SPY
2019-10-25,275.8357849121094,301.6000061035156,302.20001220703125,299.67999267578125,299.739990234375,45205400,SPY
2019-10-28,277.39044189453125,303.29998779296875,303.8500061035156,302.9100036621094,302.94000244140625,42147000,SPY
2019-10-29,277.3081970214844,303.2099914550781,304.2300109863281,302.8599853515625,303.0,44284900,SPY
2019-10-30,278.15875244140625,304.1400146484375,304.54998779296875,301.989990234375,303.42999267578125,49643900,SPY
2019-10-31,277.41790771484375,303.3299865722656,304.1300048828125,301.7300109863281,304.1300048828125,69053800,SPY
2019-11-01,279.98797607421875,306.1400146484375,306.19000244140625,304.739990234375,304.9200134277344,71141500,SPY
2019-11-04,281.1127014160156,307.3699951171875,308.0,306.9599914550781,307.8500061035156,60606900,SPY
2019-11-05,280.8018798828125,307.0299987792969,307.9200134277344,306.7099914550781,307.5899963378906,42933200,SPY
2019-11-06,280.8658752441406,307.1000061035156,307.3999938964844,306.05999755859375,307.0299987792969,46487100,SPY
2019-11-07,281.8535461425781,308.17999267578125,309.6499938964844,307.6600036621094,308.57000732421875,54272300,SPY
2019-11-08,282.5487365722656,308.94000244140625,309.0,307.0299987792969,307.79998779296875,49032100,SPY
2019-11-11,282.0091247558594,308.3500061035156,308.5400085449219,307.2699890136719,307.4200134277344,35797300,SPY
2019-11-12,282.6036071777344,309.0,309.989990234375,308.1499938964844,308.75,46484600,SPY
2019-11-13,282.69500732421875,309.1000061035156,309.5400085449219,307.6600036621094,307.9100036621094,53917700,SPY
2019-11-14,283.1065673828125,309.54998779296875,309.6400146484375,308.0899963378906,308.7900085449219,51219900,SPY
2019-11-15,285.15533447265625,311.7900085449219,311.8399963378906,310.260009765625,311.0199890136719,62023600,SPY
2019-11-18,285.3655090332031,312.0199890136719,312.2799987792969,311.0299987792969,311.5299987792969,49228000,SPY
2019-11-19,285.2832946777344,311.92999267578125,312.69000244140625,311.2200012207031,312.67999267578125,67804700,SPY
2019-11-20,284.2222900390625,310.7699890136719,311.8500061035156,309.05999755859375,311.2799987792969,79406200,SPY
2019-11-21,283.7650146484375,310.2699890136719,311.010009765625,309.3900146484375,310.8900146484375,54664700,SPY
2019-11-22,284.3961486816406,310.9599914550781,311.239990234375,309.8500061035156,311.0899963378906,44850200,SPY
2019-11-25,286.60028076171875,313.3699951171875,313.3699951171875,311.9800109863281,311.9800109863281,48647200,SPY
2019-11-26,287.24969482421875,314.0799865722656,314.2799987792969,313.05999755859375,313.4100036621094,37569000,SPY
2019-11-27,288.5299987792969,315.4800109863281,315.4800109863281,314.3699951171875,314.6099853515625,44444600,SPY
2019-11-29,287.4599914550781,314.30999755859375,315.1300048828125,314.05999755859375,314.8599853515625,36592700,SPY
2019-12-02,285.01800537109375,311.6400146484375,314.6600036621094,311.1700134277344,314.5899963378906,75767800,SPY
2019-12-03,283.1065673828125,309.54998779296875,309.6400146484375,307.1300048828125,308.6499938964844,73941700,SPY
2019-12-04,284.85345458984375,311.4599914550781,312.1199951171875,310.32000732421875,310.70001220703125,49080000,SPY
2019-12-05,285.3655090332031,312.0199890136719,312.25,310.5799865722656,312.2300109863281,40709000,SPY
2019-12-06,287.9720764160156,314.8699951171875,315.30999755859375,314.1099853515625,314.1199951171875,48927000,SPY
2019-12-09,287.06671142578125,313.8800048828125,315.17999267578125,313.79998779296875,314.44000244140625,34838500,SPY
2019-12-10,286.74664306640625,313.5299987792969,314.54998779296875,312.80999755859375,313.82000732421875,52649800,SPY
2019-12-11,287.56060791015625,314.4200134277344,314.70001220703125,313.44000244140625,314.0299987792969,53429100,SPY
2019-12-12,290.0390625,317.1300048828125,317.989990234375,314.1700134277344,314.42999267578125,96389600,SPY
2019-12-13,290.2127990722656,317.32000732421875,318.6700134277344,316.0199890136719,316.8699951171875,81503900,SPY
2019-12-16,292.2066345214844,319.5,320.1499938964844,317.25,319.2200012207031,82749700,SPY
2019-12-17,292.2707214355469,319.57000732421875,320.25,319.4800109863281,319.9200134277344,61097700,SPY
2019-12-18,292.2889099121094,319.5899963378906,320.25,319.5299987792969,320.0,48133000,SPY
2019-12-19,293.48699951171875,320.8999938964844,320.9800109863281,319.5199890136719,319.79998779296875,85310500,SPY
2019-12-20,294.773681640625,320.7300109863281,321.9700012207031,319.3900146484375,320.4599914550781,147142100,SPY
2019-12-23,295.2241516113281,321.2200012207031,321.6499938964844,321.05999755859375,321.5899963378906,52990000,SPY
2019-12-24,295.2332458496094,321.2300109863281,321.5199890136719,320.8999938964844,321.4700012207031,20270000,SPY
2019-12-26,296.8048400878906,322.94000244140625,322.95001220703125,321.6400146484375,321.6499938964844,30911200,SPY
2019-12-27,296.7312927246094,322.8599853515625,323.79998779296875,322.2799987792969,323.739990234375,42528800,SPY
2019-12-30,295.0953063964844,321.0799865722656,323.1000061035156,320.54998779296875,322.95001220703125,49729100,SPY
2019-12-31,295.8122253417969,321.8599853515625,322.1300048828125,320.1499938964844,320.5299987792969,57077300,SPY
2020-01-02,298.57867431640625,324.8699951171875,324.8900146484375,322.5299987792969,323.5400085449219,59151200,SPY
2020-01-03,296.3177490234375,322.4100036621094,323.6400146484375,321.1000061035156,321.1600036621094,77709700,SPY
2020-01-06,297.4482116699219,323.6400146484375,323.7300109863281,320.3599853515625,320.489990234375,55653900,SPY
2020-01-07,296.61187744140625,322.7300109863281,323.5400085449219,322.239990234375,323.0199890136719,40496400,SPY
2020-01-08,298.19268798828125,324.45001220703125,325.7799987792969,322.6700134277344,322.94000244140625,68296000,SPY
2020-01-09,300.2145690917969,326.6499938964844,326.7300109863281,325.5199890136719,326.1600036621094,48473300,SPY
2020-01-10,299.3506774902344,325.7099914550781,327.4599914550781,325.20001220703125,327.2900085449219,53029300,SPY
2020-01-13,301.4093933105469,327.95001220703125,327.9599914550781,325.9200134277344,326.3900146484375,47086800,SPY
2020-01-14,300.9497985839844,327.45001220703125,328.6199951171875,326.8399963378906,327.4700012207031,62832800,SPY
2020-01-15,301.6300048828125,328.19000244140625,329.0199890136719,327.260009765625,327.3500061035156,72056600,SPY
2020-01-16,304.1390380859375,330.9200134277344,330.9200134277344,329.45001220703125,329.70001220703125,54050300,SPY
2020-01-17,305.0857238769531,331.95001220703125,332.17999267578125,330.8500061035156,331.70001220703125,95846000,SPY
2020-01-21,304.48828125,331.29998779296875,332.17999267578125,330.82000732421875,330.8999938964844,77742400,SPY
2020-01-22,304.52496337890625,331.3399963378906,332.95001220703125,331.1700134277344,332.239990234375,48914900,SPY
2020-01-23,304.874267578125,331.7200012207031,332.1700134277344,329.4100036621094,330.6300048828125,51963000,SPY
2020-01-24,302.16302490234375,328.7699890136719,332.5299987792969,327.3599853515625,332.44000244140625,87578400,SPY
2020-01-27,297.3195495605469,323.5,325.1199951171875,322.6600036621094,323.0299987792969,84062500,SPY
2020-01-28,300.43511962890625,326.8900146484375,327.8500061035156,323.6000061035156,325.05999755859375,63834000,SPY
2020-01-29,300.1871032714844,326.6199951171875,328.6300048828125,326.3999938964844,328.3800048828125,53888900,SPY
2020-01-30,301.1612548828125,327.67999267578125,327.9100036621094,323.5400085449219,324.3599853515625,75491800,SPY
2020-01-31,295.69281005859375,321.7300109863281,327.1700134277344,320.7300109863281,327.0,113845600,SPY
2020-02-03,297.88934326171875,324.1199951171875,326.1600036621094,323.2200012207031,323.3500061035156,69083000,SPY
2020-02-04,302.4295959472656,329.05999755859375,330.010009765625,327.7200012207031,328.07000732421875,62573200,SPY
2020-02-05,305.9219970703125,332.8599853515625,333.0899963378906,330.6700134277344,332.2699890136719,65951100,SPY
2020-02-06,306.95135498046875,333.9800109863281,334.19000244140625,332.79998779296875,333.9100036621094,50359700,SPY
2020-02-07,305.3154296875,332.20001220703125,333.989990234375,331.6000061035156,332.82000732421875,64139400,SPY
2020-02-10,307.5947265625,334.67999267578125,334.75,331.19000244140625,331.2300109863281,42070000,SPY
2020-02-11,308.1278991699219,335.260009765625,337.0199890136719,334.67999267578125,336.1600036621094,54864500,SPY
2020-02-12,310.11297607421875,337.4200134277344,337.6499938964844,336.42999267578125,336.8299865722656,43992700,SPY
2020-02-13,309.78216552734375,337.05999755859375,338.1199951171875,335.55999755859375,335.8599853515625,54501900,SPY
2020-02-14,310.2784729003906,337.6000061035156,337.7300109863281,336.20001220703125,337.510009765625,64582200,SPY
2020-02-18,309.4789123535156,336.7300109863281,337.6700134277344,335.2099914550781,336.510009765625,57226200,SPY
2020-02-19,310.9585266113281,338.3399963378906,339.0799865722656,337.4800109863281,337.7900085449219,48814700,SPY
2020-02-20,309.6810302734375,336.95001220703125,338.6400146484375,333.67999267578125,337.739990234375,74163400,SPY
2020-02-21,306.49188232421875,333.4800109863281,335.80999755859375,332.5799865722656,335.4700012207031,113788200,SPY
2020-02-24,296.32696533203125,322.4200134277344,333.55999755859375,321.239990234375,323.1400146484375,161088400,SPY
2020-02-25,287.3476257324219,312.6499938964844,324.6099853515625,311.69000244140625,323.94000244140625,218913200,SPY
2020-02-26,286.2906494140625,311.5,318.1099853515625,310.70001220703125,314.17999267578125,194773800,SPY
2020-02-27,273.43292236328125,297.510009765625,311.55999755859375,297.510009765625,305.4599914550781,284353500,SPY
2020-02-28,272.2840576171875,296.260009765625,297.8900146484375,285.5400085449219,288.70001220703125,384975800,SPY
2020-03-02,284.07568359375,309.0899963378906,309.1600036621094,294.4599914550781,298.2099914550781,238703600,SPY
2020-03-03,275.9418640136719,300.239990234375,313.8399963378906,297.57000732421875,309.5,300139100,SPY
2020-03-04,287.54058837890625,312.8599853515625,313.1000061035156,303.3299865722656,306.1199951171875,176613400,SPY
2020-03-05,277.9823303222656,302.4599914550781,308.4700012207031,300.010009765625,304.9800109863281,186366800,SPY
2020-03-06,273.38690185546875,297.4599914550781,298.7799987792969,290.2300109863281,293.1499938964844,228667200,SPY
2020-03-09,252.0369110107422,274.2300109863281,284.19000244140625,273.45001220703125,275.29998779296875,309417300,SPY
2020-03-10,265.0786437988281,288.4200134277344,288.5199890136719,273.5,284.6400146484375,276444100,SPY
2020-03-11,252.15634155273438,274.3599853515625,281.94000244140625,270.8800048828125,280.70001220703125,255316300,SPY
2020-03-12,228.03076171875,248.11000061035156,266.6600036621094,247.67999267578125,256.0,392220700,SPY
2020-03-13,247.52423095703125,269.32000732421875,271.4800109863281,248.52000427246094,263.0899963378906,329566100,SPY
2020-03-16,220.4392547607422,239.85000610351562,256.8999938964844,237.36000061035156,241.17999267578125,297240000,SPY
2020-03-17,232.3411865234375,252.8000030517578,256.1700134277344,237.07000732421875,245.0399932861328,262070500,SPY
2020-03-18,220.5771026611328,240.0,248.3699951171875,228.02000427246094,236.25,327597100,SPY
